Name,Address,Country,Publication Title,Publication Number,Year,Match,Type organization
UFRGS,Comp Inst  Porto Alegre  Brazil,Brazil,Approximation problems categories,233888200002,2005,Universidade Federal do Rio Grande do Sul,Academic
UFRGS,Inst Informat  BR-91501970 Porto Alegre  RS  Brazil,Brazil,Computation of partial automata through span composition,233888200003,2005,Universidade Federal do Rio Grande do Sul,Academic
UFRGS,Comp Inst  Porto Alegre  RS  Brazil,Brazil,Computational simulation of categorical constructions,233888200008,2005,Universidade Federal do Rio Grande do Sul,Academic
UFRGS,Programa Posgrad Computacao  Porto Alegre  RS  Brazil,Brazil,ELMS: An environment description language for multi-agent simulation,228360200005,2005,Universidade Federal do Rio Grande do Sul,Academic
Pontif Univ Catolica Rio Grande Sul,Fac Informat  Porto Alegre  RS     Brazil,Brazil,Ontology-based filtering mechanisms for web usage patterns retrieval,231851100027,2005,Pontifícia Universidade Católica do Rio Grande do Sul,Academic
BRISA Informat Technol Dev Soc,Sao Paulo  Brazil,Brazil,e-citizen: Why waiting for the governments?,229004900009,2005,Empresa de Tecnologia e Informações da Previdência,Government
Univ Catolica Pelotas,Programa Posgrad Informat  BR-96010000 Pelotas     Brazil,Brazil,"Exchange values and self-regulation of exchanges in multi-agent systems:
   The provisory, centralized model",238109300006,2005,Universidade Católica de Pelotas,Academic
UCPel,Escola Informat  Pelotas  RS  Brazil,Brazil,ELMS: An environment description language for multi-agent simulation,228360200005,2005,Universidade Católica de Pelotas,Academic
Pontificia Univ Catolica Rio Grande Sul,Fac Informat  Porto Alegre  RS     Brazil,Brazil,Autonomic computing approach for resource allocation,225261500002,2005,Pontifícia Universidade Católica do Rio Grande do Sul,Academic
Univ Fed Rio Grande Sul,Inst Informat  Porto Alegre  RS  Brazil,Brazil,Autonomic computing approach for resource allocation,225261500002,2005,Universidade Federal do Rio Grande,Academic
Univ Fed Rio Grande Sul,Inst Informat  BR-91501970 Porto Alegre  RS     Brazil,Brazil,"Extended behavior networks and agent personality: Investigating the
   design of character stereotypes in the game unreal tournament",232267200035,2005,Universidade Federal do Rio Grande,Academic
Univ Fed Rio Grande Sul,Inst Informat  BR-91501970 Porto Alegre  RS     Brazil,Brazil,"An Extended Behavior Network for a game agent: An investigation of
   action selection quality and agent performance in Unreal Tournament",233852000029,2005,Universidade Federal do Rio Grande,Academic
Univ Fed Rio Grande Sul,Inst Informat  BR-91591970 Porto Alegre  RS     Brazil,Brazil,Modeling user's opinion relevance to recommending research papers,231387200041,2005,Universidade Federal do Rio Grande,Academic
UniverCidade,Ctr Univ Cidade Rio De Janeiro  NUPAC  Rio De Janeiro     Brazil,Brazil,"Facilitating the specification capture and transformation process in the
   development of multi-agent systems",228446400006,2005,Universidade Feevale,Academic
Univ Fed Estado Rio De Janeiro,Sch Appl Informat  Rio De Janeiro     Brazil,Brazil,Developing shared context within group stories,233133000018,2005,Universidade Federal do Estado do Rio de Janeiro,Academic
Inst Appl Econ Res,BR-70076900 Brasilia  DF  Brazil,Brazil,"Mixtures-of-experts of autoregressive time series: Asymptotic normality
   and model specification",226621900004,2005,Instituto de Pesquisa Economica Aplicada,Research Institute
Pontif Catholic Univ Rio de Janeiro,Dept Econ  BR-22451900 Rio De    Janeiro  Brazil,Brazil,A flexible coefficient smooth transition time series model,226621900008,2005,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontif Catholic Univ Rio de Janeiro,Dept Elect Engn  BR-22451900 Rio De    Janeiro  Brazil,Brazil,A flexible coefficient smooth transition time series model,226621900008,2005,Pontifícia Universidade Católica do Rio de Janeiro,Academic
State Univ Rio De Janeiro,Fac Engn  Dept Elect & Telecommun Engn  Rio    De Janeiro  Brazil,Brazil,Hardware architecture for genetic algorithms,230355800076,2005,Universidade do Estado do Rio de Janeiro,Academic
State Univ Rio De Janeiro,Fac Engn  Dept Syst Engn & Computat  Rio De    Janeiro  Brazil,Brazil,Hardware architecture for genetic algorithms,230355800076,2005,Universidade do Estado do Rio de Janeiro,Academic
State Univ Rio De Janeiro,Fac Engn  Rio De Janeiro  RJ  Brazil,Brazil,"Efficient pre-processing for large window-based modular exponentiation
   using ant colony",232723000089,2005,Universidade do Estado do Rio de Janeiro,Academic
Flamoil Serv,BR-59020010 Petropolis Natal  RN  Brazil,Brazil,The deconvolution of seismic data as a fluctuation analysis,228677300004,2005,Flamoil Serviços Ltda,Corporate
UN RNCE,Petrobras  Natal  RN  Brazil,Brazil,The deconvolution of seismic data as a fluctuation analysis,228677300004,2005,Centro Universitário do Rio Grande do Norte,Academic
Ctr Pesquisas & Desenvolvimento Leopoldo Amer,Rio De Janeiro  Brazil,Brazil,The deconvolution of seismic data as a fluctuation analysis,228677300004,2005,"Bioexx Centro de Inovação, Pesquisa, Analises e Desenvolvimento Tecnológico Ltda - Me",Corporate
Fundacao Univ Fed Rio Grande,Dept Fis  FURG  BR-96201900 Rio Grande     RS  Brazil,Brazil,"Dimensional reduction of large image datasets using non-linear principal
   components",230878800017,2005,Universidade Federal do Rio Grande,Academic
CEFET PR,CPGEI  BR-80203090 Curitiba  Parana  Brazil,Brazil,"Dimensional reduction of large image datasets using non-linear principal
   components",230878800017,2005,Centro Federal de Educação Tecnológica do Paraná,Academic
Univ Luterana Brasil,BR-92420280 Canoas  RS  Brazil,Brazil,Case-based recommender systems: A unifying view,233848300005,2005,Universidade Luterana do Brasil,Academic
State Univ Campinas,Sch Elect & Comp Engn  BR-13083852 Campinas  SP     Brazil,Brazil,"Emotion in artificial intelligence and artificial life research: Facing
   problems",232267200052,2005,Universidade Estadual de Campinas,Academic
Fdn Getulio Vargas,BR-22453900 Rio De Janeiro  Brazil,Brazil,A numerical scheme for the curvature equation near the singularities,227443400006,2005,Fundação Getúlio Vargas,Academic
UFPE,Ctr Informat  BR-50740540 Recife  PE  Brazil,Brazil,"Applying constrained linear regression models to predict interval-valued
   data",232298900009,2005,Universidade Federal de Pernambuco,Academic
Paulista Univ,ICET  Dept Informat Technol  BR-04026002 Sao Paulo     Brazil,Brazil,Non-alethic reasoning in distributed systems,232722200099,2005,Universidade Paulista,Academic
Fed Univ Maranhao UFMA,Dept Elect Engn  BR-65085580 Sao Luis  MA     Brazil,Brazil,"Comparison of FLDA, MLP and SVM in diagnosis of lung nodule",230895100028,2005,Universidade Federal do Maranhão,Academic
Fed Univ Maranhao UFMA,Dept Comp Sci  BR-65085580 Sao Luis  MA  Brazil,Brazil,"Comparison of FLDA, MLP and SVM in diagnosis of lung nodule",230895100028,2005,Universidade Federal do Maranhão,Academic
Fed Univ Maranhao UFMA,Dept Elect Engn  BR-65085580 Sao Luis  MA     Brazil,Brazil,"Diagnosis of lung nodule using reinforcement learning and geometric
   measures",230895100029,2005,Universidade Federal do Maranhão,Academic
Fed Univ Maranhao UFMA,Dept Comp Sci  BR-65085580 Sao Luis  MA  Brazil,Brazil,"Diagnosis of lung nodule using reinforcement learning and geometric
   measures",230895100029,2005,Universidade Federal do Maranhão,Academic
Univ Fed Santa Catarina,Dept Automacao & Sistemas  BR-88040900    Florianopolis  SC  Brazil,Brazil,A syntactical approach to belief update,233852000015,2005,Universidade Federal de Santa Catarina,Academic
Univ Fed Santa Catarina,BR-88040900 Florianopolis  SC  Brazil,Brazil,"Seeking multiobjective optimization in uncertain, dynamic games",234796000056,2005,Universidade Federal de Santa Catarina,Academic
Fac Salesiana Maria Auxiliadora,Macae  RJ  Brazil,Brazil,Analysis of the performance of different fuzzy system controllers,233852000113,2005,Faculdade Salesiana Maria Auxiliadora,Academic
Univ Fed Estado Rio de Janeiro,Rio De Janeiro  Brazil,Brazil,Analysis of the performance of different fuzzy system controllers,233852000113,2005,Universidade Federal do Estado do Rio de Janeiro,Academic
Renato Archer Res Ctr,BR-13082120 Campinas  SP  Brazil,Brazil,"Modelling the context of learning interactions in intelligent learning
   environments",230591000001,2005,Centro de Tecnologia da Informação Renato Archer,Research Institute
Cidade Univ,Ctr Informat  UFPE  BR-50732970 Recife  PE  Brazil,Brazil,Identifying the interaction context in CSCLE,230591000035,2005,Universidade Cidade de São Paulo,Academic
FIR,BR-50720635 Recife  PE  Brazil,Brazil,Identifying the interaction context in CSCLE,230591000035,2005,Faculdades Integradas Regionais de Avaré,Academic
Pontificia Univ Catolica Rio,Ctr Telecommun Studies  Rio De Janeiro     Brazil,Brazil,On the performance of Hurst-Vectors for speaker identification systems,232247900056,2005,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Univ Fed Goias,Catalao  Go  Brazil,Brazil,"Texture image retrieval: A feature-based correspondence method in
   Fourier spectrum",232249700048,2005,Universidade Federal de Goiás,Academic
Univ Fed Goias,Inst Informat  Goiania  Go  Brazil,Brazil,An evaluation of wavelet features subsets for mammogram classification,234341500065,2005,Universidade Federal de Goiás,Academic
Univ Fed Maranhao,UFMA  BR-68085580 Sao Luis  MA  Brazil,Brazil,"Semivariogram and SGLDM methods comparison for the diagnosis of solitary
   lung nodule",230027000059,2005,Universidade Federal do Maranhão,Academic
IMPA,BR-22460 Rio De Janeiro  Brazil,Brazil,"Semivariogram and SGLDM methods comparison for the diagnosis of solitary
   lung nodule",230027000059,2005,Instituto Nacional de Matematica Pura e Aplicada,Academic
Pontif Univ Catholic Univ Rio Janeiro,PUC Rio  BR-22453900 Rio De    Janeiro  Brazil,Brazil,"Semivariogram and SGLDM methods comparison for the diagnosis of solitary
   lung nodule",230027000059,2005,Pontifícia Universidade Católica do Rio de Janeiro,Academic
Pontif Catholic Univ Minas Gerais,PUC MG  BR-30535610 Belo Horizonte     MG  Brazil,Brazil,A voltage sag pattern classification technique,234856700034,2005,Pontifícia Universidade Católica de Minas Gerais,Academic
Pontif Catholic Univ Minas Gerais,BR-30535610 Belo Horizonte  MG     Brazil,Brazil,"Artificial neural network engine: Parallel and parameterized
   architecture implemented in FPGA",234856700042,2005,Pontifícia Universidade Católica de Minas Gerais,Academic
Pontificia Univ Catolica Minas Gerais,BR-30535610 Belo Horizonte  MG     Brazil,Brazil,Recurrent neural approaches for power transformers thermal modeling,234856700041,2005,Pontifícia Universidade Católica de Minas Gerais,Academic
Pontificia Univ Catolica Minas Gerais,Grad Program Elect Engn     BR-30535610 Belo Horizonte  MG  Brazil,Brazil,"Fuzzy logic based control of voltage and reactive power in
   subtransmission system",234856700049,2005,Pontifícia Universidade Católica de Minas Gerais,Academic
Minas Gerais State Energy Co,Operat Coordinat & Engn Dept  BR-30190131    Belo Horizonte  MG  Brazil,Brazil,"Fuzzy logic based control of voltage and reactive power in
   subtransmission system",234856700049,2005,Universidade do Estado de Minas Gerais,Academic
Univ Salvador,BR-40170100 Salvador  BA  Brazil,Brazil,"Knowledge management in a software development environment to support
   software processes deployment",235835600014,2005,Universidade Salvador,Academic
Riosoft Nucl Softex Rio de Janeiro,Rio De Janeiro  Brazil,Brazil,"Knowledge management in a software development environment to support
   software processes deployment",235835600014,2005,Softex,Corporate
Univ Fed Alagoas,Maceio  Brazil,Brazil,"12th Portuguese Conference on Artificial Intelligence, EPIA 2005
   Covilha, Portugal, December 5-8, 2005 - Introduction",234796000020,2005,Universidade Federal de Alagoas,Academic
UnilesteMG,Dept Comp Sci  GIC  BR-35170056 Coronel Fabriciano  MG     Brazil,Brazil,Applying biological paradigms to emerge behaviour in RoboCup Rescue team,234796000042,2005,Centro Universitário do Leste de Minas Gerais,Academic
State Univ Rio Grande dol Sul,Guaiba  RS  Brazil,Brazil,A model of pedagogical negotiation,234796000049,2005,Universidade Estadual do Rio Grande do Sul,Academic
Inst Mil Engn,Dept Engn Sistemas  Rio De Janeiro  Brazil,Brazil,"Constrained atomic term: Widening the reach of rule templates in
   transformation based learning",234796000061,2005,Instituto Militar de Engenharia,Academic
PUCPR,BR-80215901 Curitiba  Parana  Brazil,Brazil,Measuring the quality evaluation for image segmentation,234341500013,2005,Pontifícia Universidade Católica do Paraná,Academic
BIOSOLO,Goiania  Go  Brazil,Brazil,An evaluation of wavelet features subsets for mammogram classification,234341500065,2005,BIOSOLO,Corporate
BIOSOLO,Goiania  Go  Brazil,Brazil,"Statistical hypothesis testing and wavelet features for region
   segmentation",234341500070,2005,BIOSOLO,Corporate
BIOSOLO,Goiania  Go  Brazil,Brazil,"Evaluating content-based image retrieval by combining color and wavelet
   features in a region based scheme",234341500071,2005,BIOSOLO,Corporate
BIOSOLO,Goiania  Go  Brazil,Brazil,"Structure in soccer videos: Detecting and classifying highlights for
   automatic summarization",234341500072,2005,BIOSOLO,Corporate
Fac Filosofia Ciencias & Letras Palmas,Palmas  PR  Brazil,Brazil,"Evaluating content-based image retrieval by combining color and wavelet
   features in a region based scheme",234341500071,2005,Faculdade de Filosofia Ciências e Letras de Macaé,Academic
